model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error,fit_success,fallback_triggered,fallback_reason,selected_spec
seasonal_naive_7,6,7,1,2024-12-05,790.0,1079.0,289.0,289.0,,,,
seasonal_naive_7,6,7,2,2024-12-06,979.0,1003.0,24.0,24.0,,,,
seasonal_naive_7,6,7,3,2024-12-07,1163.0,1247.0,84.0,84.0,,,,
seasonal_naive_7,6,7,4,2024-12-08,1042.0,1029.0,-13.0,13.0,,,,
seasonal_naive_7,6,7,5,2024-12-09,1061.0,1023.0,-38.0,38.0,,,,
seasonal_naive_7,6,7,6,2024-12-10,1190.0,1106.0,-84.0,84.0,,,,
seasonal_naive_7,6,7,7,2024-12-11,1113.0,1113.0,0.0,0.0,,,,
seasonal_naive_30,6,7,1,2024-12-05,1482.0,1079.0,-403.0,403.0,,,,
seasonal_naive_30,6,7,2,2024-12-06,1217.0,1003.0,-214.0,214.0,,,,
seasonal_naive_30,6,7,3,2024-12-07,1465.0,1247.0,-218.0,218.0,,,,
seasonal_naive_30,6,7,4,2024-12-08,1345.0,1029.0,-316.0,316.0,,,,
seasonal_naive_30,6,7,5,2024-12-09,1672.0,1023.0,-649.0,649.0,,,,
seasonal_naive_30,6,7,6,2024-12-10,1415.0,1106.0,-309.0,309.0,,,,
seasonal_naive_30,6,7,7,2024-12-11,1147.0,1113.0,-34.0,34.0,,,,
ets,6,7,1,2024-12-05,1108.8961685651257,1079.0,-29.896168565125663,29.896168565125663,,,,
ets,6,7,2,2024-12-06,1159.4884257427975,1003.0,-156.48842574279752,156.48842574279752,,,,
ets,6,7,3,2024-12-07,1144.9983854177985,1247.0,102.00161458220146,102.00161458220146,,,,
ets,6,7,4,2024-12-08,1177.5760117044651,1029.0,-148.57601170446515,148.57601170446515,,,,
ets,6,7,5,2024-12-09,1015.9161776967335,1023.0,7.0838223032665155,7.0838223032665155,,,,
ets,6,7,6,2024-12-10,1095.5042400234406,1106.0,10.495759976559384,10.495759976559384,,,,
ets,6,7,7,2024-12-11,1090.3284545083725,1113.0,22.671545491627512,22.671545491627512,,,,
sarimax_dynamic,6,7,1,2024-12-05,1066.423832959607,1079.0,12.576167040393102,12.576167040393102,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,2,2024-12-06,1110.266172885574,1003.0,-107.26617288557395,107.26617288557395,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,3,2024-12-07,1135.0495608888036,1247.0,111.95043911119637,111.95043911119637,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,4,2024-12-08,1128.4837530567397,1029.0,-99.48375305673972,99.48375305673972,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,5,2024-12-09,985.3094299866367,1023.0,37.6905700133633,37.6905700133633,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,6,2024-12-10,1023.4811900479943,1106.0,82.51880995200565,82.51880995200565,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,6,7,7,2024-12-11,1015.0103195009981,1113.0,97.9896804990019,97.9896804990019,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,6,7,1,2024-12-05,1144.3470458984375,1079.0,-65.3470458984375,65.3470458984375,,,,
fourier_dynamic_regression,6,7,2,2024-12-06,1188.5543212890625,1003.0,-185.5543212890625,185.5543212890625,,,,
fourier_dynamic_regression,6,7,3,2024-12-07,1167.90234375,1247.0,79.09765625,79.09765625,,,,
fourier_dynamic_regression,6,7,4,2024-12-08,1162.5546875,1029.0,-133.5546875,133.5546875,,,,
fourier_dynamic_regression,6,7,5,2024-12-09,1082.44580078125,1023.0,-59.44580078125,59.44580078125,,,,
fourier_dynamic_regression,6,7,6,2024-12-10,1128.591796875,1106.0,-22.591796875,22.591796875,,,,
fourier_dynamic_regression,6,7,7,2024-12-11,1113.56591796875,1113.0,-0.56591796875,0.56591796875,,,,
tree_boosting_fallback,6,7,1,2024-12-05,1146.4880564298735,1079.0,-67.4880564298735,67.4880564298735,,,,
tree_boosting_fallback,6,7,2,2024-12-06,1106.7048466367007,1003.0,-103.70484663670072,103.70484663670072,,,,
tree_boosting_fallback,6,7,3,2024-12-07,1160.8636594104132,1247.0,86.13634058958678,86.13634058958678,,,,
tree_boosting_fallback,6,7,4,2024-12-08,1111.8727579503088,1029.0,-82.87275795030882,82.87275795030882,,,,
tree_boosting_fallback,6,7,5,2024-12-09,1131.091364478525,1023.0,-108.09136447852507,108.09136447852507,,,,
tree_boosting_fallback,6,7,6,2024-12-10,1063.391673643245,1106.0,42.608326356755015,42.608326356755015,,,,
tree_boosting_fallback,6,7,7,2024-12-11,1074.1776835602275,1113.0,38.82231643977252,38.82231643977252,,,,
naive,7,7,1,2024-12-12,1113.0,1027.0,-86.0,86.0,,,,
naive,7,7,2,2024-12-13,1113.0,990.0,-123.0,123.0,,,,
naive,7,7,3,2024-12-14,1113.0,1069.0,-44.0,44.0,,,,
naive,7,7,4,2024-12-15,1113.0,888.0,-225.0,225.0,,,,
naive,7,7,5,2024-12-16,1113.0,891.0,-222.0,222.0,,,,
naive,7,7,6,2024-12-17,1113.0,1092.0,-21.0,21.0,,,,
naive,7,7,7,2024-12-18,1113.0,1110.0,-3.0,3.0,,,,
seasonal_naive_7,7,7,1,2024-12-12,1079.0,1027.0,-52.0,52.0,,,,
seasonal_naive_7,7,7,2,2024-12-13,1003.0,990.0,-13.0,13.0,,,,
seasonal_naive_7,7,7,3,2024-12-14,1247.0,1069.0,-178.0,178.0,,,,
seasonal_naive_7,7,7,4,2024-12-15,1029.0,888.0,-141.0,141.0,,,,
seasonal_naive_7,7,7,5,2024-12-16,1023.0,891.0,-132.0,132.0,,,,
seasonal_naive_7,7,7,6,2024-12-17,1106.0,1092.0,-14.0,14.0,,,,
seasonal_naive_7,7,7,7,2024-12-18,1113.0,1110.0,-3.0,3.0,,,,
seasonal_naive_30,7,7,1,2024-12-12,1332.0,1027.0,-305.0,305.0,,,,
seasonal_naive_30,7,7,2,2024-12-13,1370.0,990.0,-380.0,380.0,,,,
seasonal_naive_30,7,7,3,2024-12-14,1401.0,1069.0,-332.0,332.0,,,,
seasonal_naive_30,7,7,4,2024-12-15,1395.0,888.0,-507.0,507.0,,,,
seasonal_naive_30,7,7,5,2024-12-16,1437.0,891.0,-546.0,546.0,,,,
seasonal_naive_30,7,7,6,2024-12-17,1184.0,1092.0,-92.0,92.0,,,,
seasonal_naive_30,7,7,7,2024-12-18,1247.0,1110.0,-137.0,137.0,,,,
ets,7,7,1,2024-12-12,1096.9775738042254,1027.0,-69.97757380422536,69.97757380422536,,,,
ets,7,7,2,2024-12-13,1141.3756285495829,990.0,-151.37562854958287,151.37562854958287,,,,
ets,7,7,3,2024-12-14,1142.0474988021501,1069.0,-73.04749880215013,73.04749880215013,,,,
ets,7,7,4,2024-12-15,1159.9279569799155,888.0,-271.9279569799155,271.9279569799155,,,,
ets,7,7,5,2024-12-16,1008.0183060599252,891.0,-117.01830605992518,117.01830605992518,,,,
ets,7,7,6,2024-12-17,1087.1861726543182,1092.0,4.81382734568183,4.81382734568183,,,,
ets,7,7,7,2024-12-18,1081.4598645196013,1110.0,28.540135480398703,28.540135480398703,,,,
sarimax_dynamic,7,7,1,2024-12-12,1069.9397069234735,1027.0,-42.93970692347352,42.93970692347352,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,2,2024-12-13,1115.596749525921,990.0,-125.59674952592104,125.59674952592104,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,3,2024-12-14,1144.714485427612,1069.0,-75.71448542761209,75.71448542761209,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,4,2024-12-15,1140.2371006647768,888.0,-252.2371006647768,252.2371006647768,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,5,2024-12-16,1001.465836551376,891.0,-110.46583655137601,110.46583655137601,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,6,2024-12-17,1042.4185875304934,1092.0,49.58141246950663,49.58141246950663,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,7,7,7,2024-12-18,1036.262659030476,1110.0,73.73734096952398,73.73734096952398,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,7,7,1,2024-12-12,1140.023193359375,1027.0,-113.023193359375,113.023193359375,,,,
fourier_dynamic_regression,7,7,2,2024-12-13,1180.1526184082031,990.0,-190.15261840820312,190.15261840820312,,,,
fourier_dynamic_regression,7,7,3,2024-12-14,1169.287109375,1069.0,-100.287109375,100.287109375,,,,
fourier_dynamic_regression,7,7,4,2024-12-15,1157.998046875,888.0,-269.998046875,269.998046875,,,,
fourier_dynamic_regression,7,7,5,2024-12-16,1095.12841796875,891.0,-204.12841796875,204.12841796875,,,,
fourier_dynamic_regression,7,7,6,2024-12-17,1125.525390625,1092.0,-33.525390625,33.525390625,,,,
fourier_dynamic_regression,7,7,7,2024-12-18,1115.78369140625,1110.0,-5.78369140625,5.78369140625,,,,
tree_boosting_fallback,7,7,1,2024-12-12,1011.6518493073121,1027.0,15.34815069268791,15.34815069268791,,,,
tree_boosting_fallback,7,7,2,2024-12-13,1055.7026816052362,990.0,-65.7026816052362,65.7026816052362,,,,
tree_boosting_fallback,7,7,3,2024-12-14,1085.7809751473121,1069.0,-16.78097514731212,16.78097514731212,,,,
tree_boosting_fallback,7,7,4,2024-12-15,1069.2282996666956,888.0,-181.22829966669565,181.22829966669565,,,,
tree_boosting_fallback,7,7,5,2024-12-16,1035.5076451808986,891.0,-144.50764518089863,144.50764518089863,,,,
tree_boosting_fallback,7,7,6,2024-12-17,1043.848001625251,1092.0,48.15199837474893,48.15199837474893,,,,
tree_boosting_fallback,7,7,7,2024-12-18,1057.7672109537914,1110.0,52.23278904620861,52.23278904620861,,,,
naive,8,7,1,2024-12-19,1110.0,1040.0,-70.0,70.0,,,,
naive,8,7,2,2024-12-20,1110.0,852.0,-258.0,258.0,,,,
naive,8,7,3,2024-12-21,1110.0,919.0,-191.0,191.0,,,,
naive,8,7,4,2024-12-22,1110.0,933.0,-177.0,177.0,,,,
naive,8,7,5,2024-12-23,1110.0,842.0,-268.0,268.0,,,,
naive,8,7,6,2024-12-24,1110.0,543.0,-567.0,567.0,,,,
naive,8,7,7,2024-12-25,1110.0,639.0,-471.0,471.0,,,,
seasonal_naive_7,8,7,1,2024-12-19,1027.0,1040.0,13.0,13.0,,,,
seasonal_naive_7,8,7,2,2024-12-20,990.0,852.0,-138.0,138.0,,,,
seasonal_naive_7,8,7,3,2024-12-21,1069.0,919.0,-150.0,150.0,,,,
seasonal_naive_7,8,7,4,2024-12-22,888.0,933.0,45.0,45.0,,,,
seasonal_naive_7,8,7,5,2024-12-23,891.0,842.0,-49.0,49.0,,,,
seasonal_naive_7,8,7,6,2024-12-24,1092.0,543.0,-549.0,549.0,,,,
seasonal_naive_7,8,7,7,2024-12-25,1110.0,639.0,-471.0,471.0,,,,
seasonal_naive_30,8,7,1,2024-12-19,1208.0,1040.0,-168.0,168.0,,,,
seasonal_naive_30,8,7,2,2024-12-20,1280.0,852.0,-428.0,428.0,,,,
seasonal_naive_30,8,7,3,2024-12-21,1385.0,919.0,-466.0,466.0,,,,
seasonal_naive_30,8,7,4,2024-12-22,1271.0,933.0,-338.0,338.0,,,,
seasonal_naive_30,8,7,5,2024-12-23,1024.0,842.0,-182.0,182.0,,,,
seasonal_naive_30,8,7,6,2024-12-24,1205.0,543.0,-662.0,662.0,,,,
seasonal_naive_30,8,7,7,2024-12-25,1115.0,639.0,-476.0,476.0,,,,
ets,8,7,1,2024-12-19,1032.783694538107,1040.0,7.216305461892944,7.216305461892944,,,,
ets,8,7,2,2024-12-20,1076.2537016733545,852.0,-224.2537016733545,224.2537016733545,,,,
ets,8,7,3,2024-12-21,1085.180587112051,919.0,-166.18058711205094,166.18058711205094,,,,
ets,8,7,4,2024-12-22,1089.7429920128263,933.0,-156.74299201282633,156.74299201282633,,,,
ets,8,7,5,2024-12-23,952.8397382848019,842.0,-110.83973828480191,110.83973828480191,,,,
ets,8,7,6,2024-12-24,1038.5682656302404,543.0,-495.5682656302404,495.5682656302404,,,,
ets,8,7,7,2024-12-25,1027.5132945924868,639.0,-388.5132945924868,388.5132945924868,,,,
sarimax_dynamic,8,7,1,2024-12-19,1027.7811006702914,1040.0,12.21889932970862,12.21889932970862,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,2,2024-12-20,1074.3197105169447,852.0,-222.31971051694472,222.31971051694472,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,3,2024-12-21,1106.0939792542379,919.0,-187.09397925423787,187.09397925423787,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,4,2024-12-22,1103.0211098630352,933.0,-170.02110986303524,170.02110986303524,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,5,2024-12-23,965.8079718724207,842.0,-123.8079718724207,123.8079718724207,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,6,2024-12-24,1012.0954056030739,543.0,-469.0954056030739,469.0954056030739,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,8,7,7,2024-12-25,1022.9303144616515,639.0,-383.9303144616515,383.9303144616515,True,False,,"order=(0, 1, 1); seasonal_order=(0, 1, 1, 7); trend=n"
fourier_dynamic_regression,8,7,1,2024-12-19,1139.7301025390625,1040.0,-99.7301025390625,99.7301025390625,,,,
fourier_dynamic_regression,8,7,2,2024-12-20,1188.9524230957031,852.0,-336.9524230957031,336.9524230957031,,,,
fourier_dynamic_regression,8,7,3,2024-12-21,1175.033203125,919.0,-256.033203125,256.033203125,,,,
fourier_dynamic_regression,8,7,4,2024-12-22,1158.333984375,933.0,-225.333984375,225.333984375,,,,
fourier_dynamic_regression,8,7,5,2024-12-23,1103.29052734375,842.0,-261.29052734375,261.29052734375,,,,
fourier_dynamic_regression,8,7,6,2024-12-24,1135.728515625,543.0,-592.728515625,592.728515625,,,,
fourier_dynamic_regression,8,7,7,2024-12-25,1085.5205078125,639.0,-446.5205078125,446.5205078125,,,,
tree_boosting_fallback,8,7,1,2024-12-19,1007.4198639939929,1040.0,32.58013600600714,32.58013600600714,,,,
tree_boosting_fallback,8,7,2,2024-12-20,1047.1378090603343,852.0,-195.13780906033435,195.13780906033435,,,,
tree_boosting_fallback,8,7,3,2024-12-21,960.8910593485363,919.0,-41.89105934853626,41.89105934853626,,,,
tree_boosting_fallback,8,7,4,2024-12-22,986.3032930801988,933.0,-53.30329308019884,53.30329308019884,,,,
tree_boosting_fallback,8,7,5,2024-12-23,932.058136385133,842.0,-90.05813638513303,90.05813638513303,,,,
tree_boosting_fallback,8,7,6,2024-12-24,946.5872690814025,543.0,-403.5872690814025,403.5872690814025,,,,
tree_boosting_fallback,8,7,7,2024-12-25,975.9173268585537,639.0,-336.9173268585537,336.9173268585537,,,,
naive,1,30,1,2024-10-10,1462.0,1588.0,126.0,126.0,,,,
naive,1,30,2,2024-10-11,1462.0,1625.0,163.0,163.0,,,,
naive,1,30,3,2024-10-12,1462.0,1724.0,262.0,262.0,,,,
naive,1,30,4,2024-10-13,1462.0,2825.0,1363.0,1363.0,,,,
naive,1,30,5,2024-10-14,1462.0,1491.0,29.0,29.0,,,,
naive,1,30,6,2024-10-15,1462.0,1482.0,20.0,20.0,,,,
naive,1,30,7,2024-10-16,1462.0,1417.0,-45.0,45.0,,,,
naive,1,30,8,2024-10-17,1462.0,1436.0,-26.0,26.0,,,,
naive,1,30,9,2024-10-18,1462.0,1711.0,249.0,249.0,,,,
naive,1,30,10,2024-10-19,1462.0,1478.0,16.0,16.0,,,,
naive,1,30,11,2024-10-20,1462.0,1469.0,7.0,7.0,,,,
naive,1,30,12,2024-10-21,1462.0,1535.0,73.0,73.0,,,,
naive,1,30,13,2024-10-22,1462.0,1609.0,147.0,147.0,,,,
naive,1,30,14,2024-10-23,1462.0,1570.0,108.0,108.0,,,,
naive,1,30,15,2024-10-24,1462.0,1385.0,-77.0,77.0,,,,
naive,1,30,16,2024-10-25,1462.0,1645.0,183.0,183.0,,,,
naive,1,30,17,2024-10-26,1462.0,1421.0,-41.0,41.0,,,,
naive,1,30,18,2024-10-27,1462.0,1410.0,-52.0,52.0,,,,
naive,1,30,19,2024-10-28,1462.0,1327.0,-135.0,135.0,,,,
naive,1,30,20,2024-10-29,1462.0,1443.0,-19.0,19.0,,,,
naive,1,30,21,2024-10-30,1462.0,1605.0,143.0,143.0,,,,
naive,1,30,22,2024-10-31,1462.0,1459.0,-3.0,3.0,,,,
naive,1,30,23,2024-11-01,1462.0,1817.0,355.0,355.0,,,,
naive,1,30,24,2024-11-02,1462.0,1211.0,-251.0,251.0,,,,
naive,1,30,25,2024-11-03,1462.0,1344.0,-118.0,118.0,,,,
naive,1,30,26,2024-11-04,1462.0,1361.0,-101.0,101.0,,,,
naive,1,30,27,2024-11-05,1462.0,1482.0,20.0,20.0,,,,
naive,1,30,28,2024-11-06,1462.0,1217.0,-245.0,245.0,,,,
naive,1,30,29,2024-11-07,1462.0,1465.0,3.0,3.0,,,,
naive,1,30,30,2024-11-08,1462.0,1345.0,-117.0,117.0,,,,
seasonal_naive_7,1,30,1,2024-10-10,1694.0,1588.0,-106.0,106.0,,,,
seasonal_naive_7,1,30,2,2024-10-11,1664.0,1625.0,-39.0,39.0,,,,
seasonal_naive_7,1,30,3,2024-10-12,1643.0,1724.0,81.0,81.0,,,,
seasonal_naive_7,1,30,4,2024-10-13,1458.0,2825.0,1367.0,1367.0,,,,
seasonal_naive_7,1,30,5,2024-10-14,1548.0,1491.0,-57.0,57.0,,,,
seasonal_naive_7,1,30,6,2024-10-15,1592.0,1482.0,-110.0,110.0,,,,
seasonal_naive_7,1,30,7,2024-10-16,1462.0,1417.0,-45.0,45.0,,,,
seasonal_naive_7,1,30,8,2024-10-17,1694.0,1436.0,-258.0,258.0,,,,
seasonal_naive_7,1,30,9,2024-10-18,1664.0,1711.0,47.0,47.0,,,,
seasonal_naive_7,1,30,10,2024-10-19,1643.0,1478.0,-165.0,165.0,,,,
seasonal_naive_7,1,30,11,2024-10-20,1458.0,1469.0,11.0,11.0,,,,
seasonal_naive_7,1,30,12,2024-10-21,1548.0,1535.0,-13.0,13.0,,,,
seasonal_naive_7,1,30,13,2024-10-22,1592.0,1609.0,17.0,17.0,,,,
seasonal_naive_7,1,30,14,2024-10-23,1462.0,1570.0,108.0,108.0,,,,
seasonal_naive_7,1,30,15,2024-10-24,1694.0,1385.0,-309.0,309.0,,,,
seasonal_naive_7,1,30,16,2024-10-25,1664.0,1645.0,-19.0,19.0,,,,
seasonal_naive_7,1,30,17,2024-10-26,1643.0,1421.0,-222.0,222.0,,,,
seasonal_naive_7,1,30,18,2024-10-27,1458.0,1410.0,-48.0,48.0,,,,
seasonal_naive_7,1,30,19,2024-10-28,1548.0,1327.0,-221.0,221.0,,,,
seasonal_naive_7,1,30,20,2024-10-29,1592.0,1443.0,-149.0,149.0,,,,
seasonal_naive_7,1,30,21,2024-10-30,1462.0,1605.0,143.0,143.0,,,,
seasonal_naive_7,1,30,22,2024-10-31,1694.0,1459.0,-235.0,235.0,,,,
seasonal_naive_7,1,30,23,2024-11-01,1664.0,1817.0,153.0,153.0,,,,
seasonal_naive_7,1,30,24,2024-11-02,1643.0,1211.0,-432.0,432.0,,,,
seasonal_naive_7,1,30,25,2024-11-03,1458.0,1344.0,-114.0,114.0,,,,
seasonal_naive_7,1,30,26,2024-11-04,1548.0,1361.0,-187.0,187.0,,,,
seasonal_naive_7,1,30,27,2024-11-05,1592.0,1482.0,-110.0,110.0,,,,
seasonal_naive_7,1,30,28,2024-11-06,1462.0,1217.0,-245.0,245.0,,,,
seasonal_naive_7,1,30,29,2024-11-07,1694.0,1465.0,-229.0,229.0,,,,
seasonal_naive_7,1,30,30,2024-11-08,1664.0,1345.0,-319.0,319.0,,,,
seasonal_naive_30,1,30,1,2024-10-10,1380.0,1588.0,208.0,208.0,,,,
seasonal_naive_30,1,30,2,2024-10-11,1586.0,1625.0,39.0,39.0,,,,
seasonal_naive_30,1,30,3,2024-10-12,1678.0,1724.0,46.0,46.0,,,,
seasonal_naive_30,1,30,4,2024-10-13,1646.0,2825.0,1179.0,1179.0,,,,
seasonal_naive_30,1,30,5,2024-10-14,1781.0,1491.0,-290.0,290.0,,,,
seasonal_naive_30,1,30,6,2024-10-15,1682.0,1482.0,-200.0,200.0,,,,
seasonal_naive_30,1,30,7,2024-10-16,1440.0,1417.0,-23.0,23.0,,,,
seasonal_naive_30,1,30,8,2024-10-17,1589.0,1436.0,-153.0,153.0,,,,
seasonal_naive_30,1,30,9,2024-10-18,1507.0,1711.0,204.0,204.0,,,,
seasonal_naive_30,1,30,10,2024-10-19,1522.0,1478.0,-44.0,44.0,,,,
seasonal_naive_30,1,30,11,2024-10-20,1775.0,1469.0,-306.0,306.0,,,,
seasonal_naive_30,1,30,12,2024-10-21,1688.0,1535.0,-153.0,153.0,,,,
seasonal_naive_30,1,30,13,2024-10-22,1733.0,1609.0,-124.0,124.0,,,,
seasonal_naive_30,1,30,14,2024-10-23,1692.0,1570.0,-122.0,122.0,,,,
seasonal_naive_30,1,30,15,2024-10-24,1887.0,1385.0,-502.0,502.0,,,,
seasonal_naive_30,1,30,16,2024-10-25,1672.0,1645.0,-27.0,27.0,,,,
seasonal_naive_30,1,30,17,2024-10-26,1715.0,1421.0,-294.0,294.0,,,,
seasonal_naive_30,1,30,18,2024-10-27,1714.0,1410.0,-304.0,304.0,,,,
seasonal_naive_30,1,30,19,2024-10-28,1804.0,1327.0,-477.0,477.0,,,,
seasonal_naive_30,1,30,20,2024-10-29,1691.0,1443.0,-248.0,248.0,,,,
seasonal_naive_30,1,30,21,2024-10-30,1466.0,1605.0,139.0,139.0,,,,
seasonal_naive_30,1,30,22,2024-10-31,1538.0,1459.0,-79.0,79.0,,,,
seasonal_naive_30,1,30,23,2024-11-01,1760.0,1817.0,57.0,57.0,,,,
seasonal_naive_30,1,30,24,2024-11-02,1694.0,1211.0,-483.0,483.0,,,,
seasonal_naive_30,1,30,25,2024-11-03,1664.0,1344.0,-320.0,320.0,,,,
seasonal_naive_30,1,30,26,2024-11-04,1643.0,1361.0,-282.0,282.0,,,,
seasonal_naive_30,1,30,27,2024-11-05,1458.0,1482.0,24.0,24.0,,,,
seasonal_naive_30,1,30,28,2024-11-06,1548.0,1217.0,-331.0,331.0,,,,
seasonal_naive_30,1,30,29,2024-11-07,1592.0,1465.0,-127.0,127.0,,,,
seasonal_naive_30,1,30,30,2024-11-08,1462.0,1345.0,-117.0,117.0,,,,
ets,1,30,1,2024-10-10,1592.7835414044666,1588.0,-4.783541404466632,4.783541404466632,,,,
ets,1,30,2,2024-10-11,1603.5908035699103,1625.0,21.40919643008965,21.40919643008965,,,,
ets,1,30,3,2024-10-12,1620.7927281714833,1724.0,103.2072718285167,103.2072718285167,,,,
ets,1,30,4,2024-10-13,1625.2176505042162,2825.0,1199.7823494957838,1199.7823494957838,,,,
ets,1,30,5,2024-10-14,1464.7829088630076,1491.0,26.217091136992394,26.217091136992394,,,,
ets,1,30,6,2024-10-15,1549.8524063793946,1482.0,-67.85240637939455,67.85240637939455,,,,
ets,1,30,7,2024-10-16,1557.1722073112512,1417.0,-140.1722073112512,140.1722073112512,,,,
ets,1,30,8,2024-10-17,1592.7835414044666,1436.0,-156.78354140446663,156.78354140446663,,,,
ets,1,30,9,2024-10-18,1603.5908035699103,1711.0,107.40919643008965,107.40919643008965,,,,
ets,1,30,10,2024-10-19,1620.7927281714833,1478.0,-142.7927281714833,142.7927281714833,,,,
ets,1,30,11,2024-10-20,1625.2176505042162,1469.0,-156.21765050421618,156.21765050421618,,,,
ets,1,30,12,2024-10-21,1464.7829088630076,1535.0,70.2170911369924,70.2170911369924,,,,
ets,1,30,13,2024-10-22,1549.8524063793946,1609.0,59.14759362060545,59.14759362060545,,,,
ets,1,30,14,2024-10-23,1557.1722073112512,1570.0,12.827792688748787,12.827792688748787,,,,
ets,1,30,15,2024-10-24,1592.7835414044666,1385.0,-207.78354140446663,207.78354140446663,,,,
ets,1,30,16,2024-10-25,1603.5908035699103,1645.0,41.40919643008965,41.40919643008965,,,,
ets,1,30,17,2024-10-26,1620.7927281714833,1421.0,-199.7927281714833,199.7927281714833,,,,
ets,1,30,18,2024-10-27,1625.2176505042162,1410.0,-215.21765050421618,215.21765050421618,,,,
ets,1,30,19,2024-10-28,1464.7829088630076,1327.0,-137.7829088630076,137.7829088630076,,,,
ets,1,30,20,2024-10-29,1549.8524063793946,1443.0,-106.85240637939455,106.85240637939455,,,,
ets,1,30,21,2024-10-30,1557.1722073112512,1605.0,47.82779268874879,47.82779268874879,,,,
ets,1,30,22,2024-10-31,1592.7835414044666,1459.0,-133.78354140446663,133.78354140446663,,,,
ets,1,30,23,2024-11-01,1603.5908035699103,1817.0,213.40919643008965,213.40919643008965,,,,
ets,1,30,24,2024-11-02,1620.7927281714833,1211.0,-409.7927281714833,409.7927281714833,,,,
ets,1,30,25,2024-11-03,1625.2176505042162,1344.0,-281.2176505042162,281.2176505042162,,,,
ets,1,30,26,2024-11-04,1464.7829088630076,1361.0,-103.7829088630076,103.7829088630076,,,,
ets,1,30,27,2024-11-05,1549.8524063793946,1482.0,-67.85240637939455,67.85240637939455,,,,
ets,1,30,28,2024-11-06,1557.1722073112512,1217.0,-340.1722073112512,340.1722073112512,,,,
ets,1,30,29,2024-11-07,1592.7835414044666,1465.0,-127.78354140446663,127.78354140446663,,,,
ets,1,30,30,2024-11-08,1603.5908035699103,1345.0,-258.59080356991035,258.59080356991035,,,,
sarimax_dynamic,1,30,1,2024-10-10,1565.457103822833,1588.0,22.542896177166995,22.542896177166995,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,1,30,2,2024-10-11,1591.244787199665,1625.0,33.7552128003349,33.7552128003349,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,1,30,3,2024-10-12,1628.8299898999476,1724.0,95.17001010005242,95.17001010005242,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
sarimax_dynamic,1,30,4,2024-10-13,1624.5318365104517,2825.0,1200.4681634895483,1200.4681634895483,True,False,,"order=(1, 0, 1); seasonal_order=(0, 1, 1, 7); trend=n"
