date,prediction,model_name,horizon,model_family,fit_success,fallback_triggered,fallback_reason,exception_type,warning_count,n_train,n_exog,condition_number,model_runtime_seconds,selected_spec,used_exog_columns,horizon_step,point_forecast,lower_80,upper_80,lower_95,upper_95,interval_calibration_method,interval_source_horizon,interval_source_step_start,interval_source_step_end,interval_n_residuals
2025-01-01,639.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,1,639.0,262.3,801.0999999999999,114.72500000000002,1001.1000000000001,pooled_nearby_steps,7,1,3,24
2025-01-02,878.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,2,878.0,501.3,1040.1,353.725,1240.1000000000001,pooled_nearby_steps,7,1,3,24
2025-01-03,884.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,3,884.0,609.1,1006.5,445.925,1178.8250000000003,pooled_nearby_steps,7,2,4,24
2025-01-04,836.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,4,836.0,610.1,931.2,525.35,1111.8500000000004,pooled_nearby_steps,7,3,5,24
2025-01-05,791.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,5,791.0,592.3,854.1999999999999,424.85,891.425,pooled_nearby_steps,7,4,6,24
2025-01-06,873.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,6,873.0,537.2,954.6999999999999,368.85,996.1,pooled_nearby_steps,7,5,7,24
2025-01-07,869.0,seasonal_naive_7,7,baselines,,,,,,,,,,,,7,869.0,533.2,950.6999999999999,364.85,992.1,pooled_nearby_steps,7,5,7,24
2025-01-01,639.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,1,639.0,262.3,762.0999999999999,114.72500000000002,933.8250000000003,pooled_nearby_steps,30,1,3,24
2025-01-02,878.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,2,878.0,501.3,1001.0999999999999,353.725,1172.8250000000003,pooled_nearby_steps,30,1,3,24
2025-01-03,884.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,3,884.0,507.3,1046.1,36.30000000000007,1730.0500000000006,pooled_nearby_steps,30,2,4,24
2025-01-04,836.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,4,836.0,593.3,963.3,22.225000000000136,1682.0500000000006,pooled_nearby_steps,30,3,5,24
2025-01-05,791.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,5,791.0,578.8,891.7,81.875,1445.000000000001,pooled_nearby_steps,30,4,6,24
2025-01-06,873.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,6,873.0,677.6,992.2,585.05,1026.0,pooled_nearby_steps,30,5,7,24
2025-01-07,869.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,7,869.0,577.4000000000001,988.2,386.225,1022.0,pooled_nearby_steps,30,6,8,24
2025-01-08,639.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,8,639.0,231.40000000000003,737.2,136.675,792.0,pooled_nearby_steps,30,7,9,24
2025-01-09,878.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,9,878.0,457.8,1065.8999999999999,251.27499999999998,1114.625,pooled_nearby_steps,30,8,10,24
2025-01-10,884.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,10,884.0,463.8,1071.8999999999999,0.0,1120.625,pooled_nearby_steps,30,9,11,24
2025-01-11,836.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,11,836.0,541.7,995.3999999999999,0.0,1072.625,pooled_nearby_steps,30,10,12,24
2025-01-12,791.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,12,791.0,557.9,800.2,32.075000000000045,808.0,pooled_nearby_steps,30,11,13,24
2025-01-13,873.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,13,873.0,632.4,922.1999999999999,565.425,1015.0,pooled_nearby_steps,30,12,14,24
2025-01-14,869.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,14,869.0,525.3,921.8,376.27500000000003,1011.0,pooled_nearby_steps,30,13,15,24
2025-01-15,639.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,15,639.0,254.8,733.5,38.174999999999955,828.7,pooled_nearby_steps,30,14,16,24
2025-01-16,878.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,16,878.0,366.2,918.2,277.17499999999995,1070.85,pooled_nearby_steps,30,15,17,24
2025-01-17,884.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,17,884.0,372.2,920.3,0.0,1076.85,pooled_nearby_steps,30,16,18,24
2025-01-18,836.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,18,836.0,363.3,832.8,0.0,944.325,pooled_nearby_steps,30,17,19,24
2025-01-19,791.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,19,791.0,407.5,741.2,0.0,792.275,pooled_nearby_steps,30,18,20,24
2025-01-20,873.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,20,873.0,562.4000000000001,865.5,482.875,935.5000000000001,pooled_nearby_steps,30,19,21,24
2025-01-21,869.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,21,869.0,486.6,869.0,358.70000000000005,931.5000000000001,pooled_nearby_steps,30,20,22,24
2025-01-22,639.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,22,639.0,224.2,631.5,0.0,786.25,pooled_nearby_steps,30,21,23,24
2025-01-23,878.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,23,878.0,448.1,841.2,137.17499999999995,943.0250000000001,pooled_nearby_steps,30,22,24,24
2025-01-24,884.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,24,884.0,454.1,834.8,0.0,925.4500000000002,pooled_nearby_steps,30,23,25,24
2025-01-25,836.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,25,836.0,419.40000000000003,768.0999999999999,0.0,790.975,pooled_nearby_steps,30,24,26,24
2025-01-26,791.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,26,791.0,394.5,672.6,0.0,678.7,pooled_nearby_steps,30,25,27,24
2025-01-27,873.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,27,873.0,423.70000000000005,761.2,355.75,793.225,pooled_nearby_steps,30,26,28,24
2025-01-28,869.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,28,869.0,365.3,763.2,302.17499999999995,819.7,pooled_nearby_steps,30,27,29,24
2025-01-29,639.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,29,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps,30,28,30,24
2025-01-30,878.0,seasonal_naive_7,30,baselines,,,,,,,,,,,,30,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps,30,28,30,24
2025-01-01,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,1,639.0,262.3,762.0999999999999,114.72500000000002,933.8250000000003,pooled_nearby_steps+proxy_from_h30,30,1,3,24
2025-01-02,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,2,878.0,501.3,1001.0999999999999,353.725,1172.8250000000003,pooled_nearby_steps+proxy_from_h30,30,1,3,24
2025-01-03,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,3,884.0,507.3,1046.1,36.30000000000007,1730.0500000000006,pooled_nearby_steps+proxy_from_h30,30,2,4,24
2025-01-04,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,4,836.0,593.3,963.3,22.225000000000136,1682.0500000000006,pooled_nearby_steps+proxy_from_h30,30,3,5,24
2025-01-05,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,5,791.0,578.8,891.7,81.875,1445.000000000001,pooled_nearby_steps+proxy_from_h30,30,4,6,24
2025-01-06,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,6,873.0,677.6,992.2,585.05,1026.0,pooled_nearby_steps+proxy_from_h30,30,5,7,24
2025-01-07,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,7,869.0,577.4000000000001,988.2,386.225,1022.0,pooled_nearby_steps+proxy_from_h30,30,6,8,24
2025-01-08,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,8,639.0,231.40000000000003,737.2,136.675,792.0,pooled_nearby_steps+proxy_from_h30,30,7,9,24
2025-01-09,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,9,878.0,457.8,1065.8999999999999,251.27499999999998,1114.625,pooled_nearby_steps+proxy_from_h30,30,8,10,24
2025-01-10,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,10,884.0,463.8,1071.8999999999999,0.0,1120.625,pooled_nearby_steps+proxy_from_h30,30,9,11,24
2025-01-11,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,11,836.0,541.7,995.3999999999999,0.0,1072.625,pooled_nearby_steps+proxy_from_h30,30,10,12,24
2025-01-12,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,12,791.0,557.9,800.2,32.075000000000045,808.0,pooled_nearby_steps+proxy_from_h30,30,11,13,24
2025-01-13,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,13,873.0,632.4,922.1999999999999,565.425,1015.0,pooled_nearby_steps+proxy_from_h30,30,12,14,24
2025-01-14,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,14,869.0,525.3,921.8,376.27500000000003,1011.0,pooled_nearby_steps+proxy_from_h30,30,13,15,24
2025-01-15,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,15,639.0,254.8,733.5,38.174999999999955,828.7,pooled_nearby_steps+proxy_from_h30,30,14,16,24
2025-01-16,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,16,878.0,366.2,918.2,277.17499999999995,1070.85,pooled_nearby_steps+proxy_from_h30,30,15,17,24
2025-01-17,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,17,884.0,372.2,920.3,0.0,1076.85,pooled_nearby_steps+proxy_from_h30,30,16,18,24
2025-01-18,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,18,836.0,363.3,832.8,0.0,944.325,pooled_nearby_steps+proxy_from_h30,30,17,19,24
2025-01-19,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,19,791.0,407.5,741.2,0.0,792.275,pooled_nearby_steps+proxy_from_h30,30,18,20,24
2025-01-20,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,20,873.0,562.4000000000001,865.5,482.875,935.5000000000001,pooled_nearby_steps+proxy_from_h30,30,19,21,24
2025-01-21,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,21,869.0,486.6,869.0,358.70000000000005,931.5000000000001,pooled_nearby_steps+proxy_from_h30,30,20,22,24
2025-01-22,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,22,639.0,224.2,631.5,0.0,786.25,pooled_nearby_steps+proxy_from_h30,30,21,23,24
2025-01-23,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,23,878.0,448.1,841.2,137.17499999999995,943.0250000000001,pooled_nearby_steps+proxy_from_h30,30,22,24,24
2025-01-24,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,24,884.0,454.1,834.8,0.0,925.4500000000002,pooled_nearby_steps+proxy_from_h30,30,23,25,24
2025-01-25,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,25,836.0,419.40000000000003,768.0999999999999,0.0,790.975,pooled_nearby_steps+proxy_from_h30,30,24,26,24
2025-01-26,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,26,791.0,394.5,672.6,0.0,678.7,pooled_nearby_steps+proxy_from_h30,30,25,27,24
2025-01-27,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,27,873.0,423.70000000000005,761.2,355.75,793.225,pooled_nearby_steps+proxy_from_h30,30,26,28,24
2025-01-28,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,28,869.0,365.3,763.2,302.17499999999995,819.7,pooled_nearby_steps+proxy_from_h30,30,27,29,24
2025-01-29,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,29,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-01-30,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,30,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-01-31,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,31,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-01,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,32,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-02,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,33,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-03,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,34,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-04,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,35,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-05,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,36,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-06,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,37,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-07,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,38,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-08,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,39,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-09,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,40,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-10,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,41,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-11,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,42,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-12,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,43,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-13,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,44,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-14,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,45,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-15,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,46,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-16,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,47,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-17,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,48,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-18,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,49,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-19,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,50,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-20,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,51,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-21,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,52,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-22,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,53,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-23,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,54,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-24,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,55,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-25,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,56,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-26,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,57,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-27,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,58,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-02-28,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,59,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-01,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,60,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-02,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,61,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-03,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,62,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-04,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,63,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-05,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,64,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-06,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,65,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-07,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,66,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-08,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,67,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-09,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,68,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-10,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,69,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-11,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,70,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-12,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,71,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-13,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,72,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-14,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,73,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-15,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,74,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-16,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,75,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-17,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,76,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-18,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,77,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-19,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,78,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-20,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,79,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-21,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,80,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-22,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,81,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-23,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,82,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-24,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,83,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-25,869.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,84,869.0,289.6,745.1999999999999,140.10000000000002,819.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-26,639.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,85,639.0,59.60000000000002,515.1999999999999,0.0,589.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-27,878.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,86,878.0,298.6,754.1999999999999,149.10000000000002,828.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-28,884.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,87,884.0,304.6,760.1999999999999,155.10000000000002,834.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-29,836.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,88,836.0,256.6,712.1999999999999,107.10000000000002,786.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-30,791.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,89,791.0,211.60000000000002,667.1999999999999,62.10000000000002,741.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-03-31,873.0,seasonal_naive_7,90,baselines,,,,,,,,,,,,90,873.0,293.6,749.1999999999999,144.10000000000002,823.7,pooled_nearby_steps+proxy_from_h30,30,28,30,24
2025-01-01,896.0819093115656,tree_boosting_fallback,7,ml,,,,,,,,,,,,1,896.0819093115656,610.7112024341052,988.164890948388,503.50885177926614,1133.6388330210393,pooled_nearby_steps,7,1,3,24
2025-01-02,896.8197866822816,tree_boosting_fallback,7,ml,,,,,,,,,,,,2,896.8197866822816,611.4490798048212,988.902768319104,504.2467291499821,1134.3767103917553,pooled_nearby_steps,7,1,3,24
2025-01-03,892.1619931267247,tree_boosting_fallback,7,ml,,,,,,,,,,,,3,892.1619931267247,606.7912862492643,965.0881201281143,502.9157128274264,1129.7189168361983,pooled_nearby_steps,7,2,4,24
2025-01-04,906.0395528319523,tree_boosting_fallback,7,ml,,,,,,,,,,,,4,906.0395528319523,625.5389043242446,938.1958575476685,516.7932725326539,1032.3051410636165,pooled_nearby_steps,7,3,5,24
2025-01-05,853.0215158418804,tree_boosting_fallback,7,ml,,,,,,,,,,,,5,853.0215158418804,606.3607710318362,885.532042300408,449.06904182831414,913.2025623805209,pooled_nearby_steps,7,4,6,24
2025-01-06,914.045284652345,tree_boosting_fallback,7,ml,,,,,,,,,,,,6,914.045284652345,705.4898815645546,965.0538364971158,548.7932323490807,1005.8864637288591,pooled_nearby_steps,7,5,7,24
2025-01-07,887.8792488106027,tree_boosting_fallback,7,ml,,,,,,,,,,,,7,887.8792488106027,679.3238457228123,938.8878006553734,522.6271965073383,979.7204278871168,pooled_nearby_steps,7,5,7,24
2025-01-01,896.0819093115656,tree_boosting_fallback,30,ml,,,,,,,,,,,,1,896.0819093115656,610.7112024341052,1038.5622627378173,503.50885177926614,1133.6388330210393,pooled_nearby_steps,30,1,3,24
2025-01-02,896.8197866822816,tree_boosting_fallback,30,ml,,,,,,,,,,,,2,896.8197866822816,611.4490798048212,1039.3001401085332,504.2467291499821,1134.3767103917553,pooled_nearby_steps,30,1,3,24
2025-01-03,892.1619931267247,tree_boosting_fallback,30,ml,,,,,,,,,,,,3,892.1619931267247,606.7912862492643,1063.9622694584766,502.9157128274264,1631.6682612087989,pooled_nearby_steps,30,2,4,24
2025-01-04,906.0395528319523,tree_boosting_fallback,30,ml,,,,,,,,,,,,4,906.0395528319523,625.5389043242446,1003.8943195352764,516.7932725326539,1568.4297649653604,pooled_nearby_steps,30,3,5,24
2025-01-05,853.0215158418804,tree_boosting_fallback,30,ml,,,,,,,,,,,,5,853.0215158418804,663.2011877422203,914.5885850549508,526.5339262337293,1462.2830277822818,pooled_nearby_steps,30,4,6,24
2025-01-06,914.045284652345,tree_boosting_fallback,30,ml,,,,,,,,,,,,6,914.045284652345,763.1224037862162,998.6942291832622,710.874496548357,1029.3621232786436,pooled_nearby_steps,30,5,7,24
2025-01-07,887.8792488106027,tree_boosting_fallback,30,ml,,,,,,,,,,,,7,887.8792488106027,706.0231265749151,972.5281933415199,559.0165339201302,1003.1960874369012,pooled_nearby_steps,30,6,8,24
2025-01-08,921.4958192786085,tree_boosting_fallback,30,ml,,,,,,,,,,,,8,921.4958192786085,686.8890605230024,1038.5337901925225,530.0442911073817,1114.3230811644069,pooled_nearby_steps,30,7,9,24
2025-01-09,957.6268570837492,tree_boosting_fallback,30,ml,,,,,,,,,,,,9,957.6268570837492,595.0123597385425,1043.9832344234403,486.8903594610819,1150.4541189695476,pooled_nearby_steps,30,8,10,24
2025-01-10,1022.1271152101205,tree_boosting_fallback,30,ml,,,,,,,,,,,,10,1022.1271152101205,659.5126178649136,1108.4834925498114,476.8395788256911,1214.954377095919,pooled_nearby_steps,30,9,11,24
2025-01-11,1013.5846903585856,tree_boosting_fallback,30,ml,,,,,,,,,,,,11,1013.5846903585856,664.7795184292912,1071.5887517064195,468.29715397415623,1091.9352631477136,pooled_nearby_steps,30,10,12,24
2025-01-12,877.4285947022142,tree_boosting_fallback,30,ml,,,,,,,,,,,,12,877.4285947022142,634.1691313620381,921.2185718973545,437.8939014830575,981.7537696760144,pooled_nearby_steps,30,11,13,24
2025-01-13,951.4253987140256,tree_boosting_fallback,30,ml,,,,,,,,,,,,13,951.4253987140256,756.0530470686818,1028.7049874079046,666.9071752731811,1072.539414607544,pooled_nearby_steps,30,12,14,24
